block,patch,corner,distance,plant_ID,sampling_round,date,start_time,focal_count,floral_species,floral_code,number_individuals,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,notes
10,C,I,1,10.C.I.1,2,9/15/23,9:18,5,Hieracium gronovii,HIEGRO,1,1,,,,,,,,,,
10,B,II,0,10.B.II.0,2,9/15/23,2:14,5,Hypericum hypericoides,HYPHYP,2,1,1,,,,,,,,,
10,B,II,0,10.B.II.0,2,9/15/23,2:14,5,Hypericum gentianoides,HYPGEN,1,3,,,,,,,,,,
10,B,II,0,10.B.II.0,2,9/15/23,2:14,5,Lespedeza spp.,LESSPP,1,3,,,,,,,,,,
10,B,II,0,10.B.II.0,2,9/15/23,2:14,5,Eriogonum tomentosum,ERITOM,2,46,49,,,,,,,,,
10,B,II,3,10.B.II.3,2,9/15/23,2:22,4,Chamaecrista spp.,CHASPP,6,2,2,1,6,5,2,,,,,
10,B,II,3,10.B.II.3,2,9/15/23,2:22,4,Diodia teres,DIOTER,7,3,1,2,4,2,1,1,,,,
10,B,II,3,10.B.II.3,2,9/15/23,2:22,4,Hypericum gentianoides,HYPGEN,2,1,1,,,,,,,,,
10,B,II,3,10.B.II.3,2,9/15/23,2:22,4,Centrosema virginianum,CENVIR,3,1,1,2,,,,,,,,
10,B,II,3,10.B.II.3,2,9/15/23,2:22,4,Desmodium spp.,DESSPP,2,71,10,,,,,,,,,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Centrosema virginianum,CENVIR,2,1,1,,,,,,,,,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Croptilon divaricatum,CRODIV,2,3,2,,,,,,,,,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Chamaecrista spp.,CHASPP,91,5,2,8,8,3,7,6,8,2,6,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Erigeron canadensis,ERICAN,3,8,3,5,,,,,,,,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Pityopsis graminifolia,PITGRA,6,1,1,1,1,1,1,,,,,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Diodia teres,DIOTER,1,2,,,,,,,,,,
8,D,II,1,8.D.II.1,2,9/14/23,2:56,10,Eupatorium spp.,EUPSPP,8,15,50,10,10,11,3,42,373,,,
8,D,IV,3,8.D.IV.3,2,9/14/23,3:15,4,Chamaecrista spp.,CHASPP,40,4,8,7,4,6,3,9,3,10,4,
8,D,IV,3,8.D.IV.3,2,9/14/23,3:15,4,Desmodium spp.,DESSPP,5,17,22,50,14,14,,,,,,
8,D,IV,3,8.D.IV.3,2,9/14/23,3:15,4,Pityopsis graminifolia,PITGRA,7,1,1,1,1,1,1,1,,,,
8,E,III,1,8.E.III.1,2,9/14/23,3:36,4,Liatris spp.,LIASPP,4,3,1,2,1,,,,,,,
8,E,III,1,8.E.III.1,2,9/14/23,3:36,4,Chamaecrista spp.,CHASPP,5,2,7,1,7,4,,,,,,
8,E,III,1,8.E.III.1,2,9/14/23,3:36,4,Agalinis spp.,AGASPP,3,1,4,5,,,,,,,,
8,E,III,1,8.E.III.1,2,9/14/23,3:36,4,Eupatorium spp.,EUPSPP,5,69,122,8,64,58,,,,,,
8,E,III,1,8.E.III.1,2,9/14/23,3:36,4,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
8,E,III,1,8.E.III.1,2,9/14/23,3:36,4,Hieracium gronovii,HIEGRO,1,3,,,,,,,,,,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Croptilon divaricatum,CRODIV,40,2,1,1,1,1,1,1,1,1,1,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Chamaecrista spp.,CHASPP,4,12,8,4,4,,,,,,,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Eupatorium spp.,EUPSPP,3,35,76,37,,,,,,,,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Lespedeza spp.,LESSPP,1,45,,,,,,,,,,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Desmodium spp.,DESSPP,1,33,,,,,,,,,,
8,E,III,3,8.E.III.3RECRUIT,2,9/14/23,3:54,7,Agalinis spp.,AGASPP,1,19,,,,,,,,,,
8,E,IV,0,8.E.IV.0,2,9/15/23,8:18,3,Carphephorus bellidifolius,CARBEL,8,3,1,4,5,5,1,5,4,,,
8,E,IV,0,8.E.IV.0,2,9/15/23,8:18,3,Chamaecrista spp.,CHASPP,32,4,3,5,12,6,4,4,8,3,8,
8,E,IV,0,8.E.IV.0,2,9/15/23,8:18,3,Pityopsis graminifolia,PITGRA,2,1,2,,,,,,,,,
8,E,IV,0,8.E.IV.0,2,9/15/23,8:18,3,Desmodium spp.,DESSPP,1,39,,,,,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Carphephorus bellidifolius,CARBEL,5,1,1,1,3,8,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Chamaecrista spp.,CHASPP,33,1,1,6,1,2,5,5,21,4,3,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Desmodium spp.,DESSPP,2,31,6,,,,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Centrosema virginianum,CENVIR,2,1,1,,,,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Croptilon divaricatum,CRODIV,1,1,,,,,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Pityopsis graminifolia,PITGRA,5,1,1,1,1,1,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Hypericum hypericoides,HYPHYP,1,2,,,,,,,,,,
8,E,IV,1,8.E.IV.1RECRUIT,2,9/15/23,8:25,1,Eupatorium spp.,EUPSPP,5,67,38,15,90,51,,,,,,
8,B,IV,2,8.B.IV.1-2,2,9/15/23,9:47,4,Erigeron canadensis,ERICAN,55,5,15,10,1,4,6,1,13,17,6,
8,B,IV,2,8.B.IV.1-2,2,9/15/23,9:47,4,Eupatorium spp.,EUPSPP,6,38,39,122,299,12,279,,,,,
8,B,IV,2,8.B.IV.1-2,2,9/15/23,9:47,4,Hypericum gentianoides,HYPGEN,12,5,5,4,4,14,6,14,4,17,7,
8,B,IV,2,8.B.IV.1-2,2,9/15/23,9:47,4,Desmodium spp.,DESSPP,1,6,,,,,,,,,,
8,B,IV,2,8.B.IV.1-2,2,9/15/23,9:47,4,Chamaecrista spp.,CHASPP,1,2,,,,,,,,,,
8,B,IV,2,8.B.IV.1-2,2,9/15/23,9:47,4,Centrosema virginianum,CENVIR,3,1,1,5,,,,,,,,
8,C,I,2,8.C.I.2,2,9/15/23,10:22,2,Chamaecrista spp.,CHASPP,9,13,7,4,5,5,3,3,3,7,,
8,C,I,2,8.C.I.2,2,9/15/23,10:22,2,Hypericum gentianoides,HYPGEN,139,2,2,11,5,6,4,7,6,2,4,
8,C,I,2,8.C.I.2,2,9/15/23,10:22,2,Eupatorium spp.,EUPSPP,17,126,25,77,52,65,134,71,112,102,62,
8,C,I,2,8.C.I.2,2,9/15/23,10:22,2,Pityopsis graminifolia,PITGRA,11,1,1,1,1,3,1,1,1,1,2,
8,C,I,2,8.C.I.2,2,9/15/23,10:22,2,Carphephorus bellidifolius,CARBEL,1,1,,,,,,,,,,
8,C,I,2,8.C.I.2,2,9/15/23,10:22,2,Centrosema virginianum,CENVIR,1,3,,,,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Desmodium spp.,DESSPP,4,4,49,44,10,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Eupatorium spp.,EUPSPP,4,26,39,58,28,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Solidago spp.,SOLSPP,1,11,,,,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Stylosanthes biflora,STYBIF,13,1,1,4,3,2,1,1,4,1,3,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Chamaecrista spp.,CHASPP,3,2,2,4,,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Hieracium gronovii,HIEGRO,1,3,,,,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Centrosema virginianum,CENVIR,4,2,1,1,1,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Hypericum hypericoides,HYPHYP,1,6,,,,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Croptilon divaricatum,CRODIV,1,1,,,,,,,,,,
8,B,II,1,8.B.II.1,2,9/15/23,9:28,8,Carphephorus bellidifolius,CARBEL,1,26,,,,,,,,,,
8,B,IV,0,8.B.IV.0,2,9/15/23,9:42,10,Hieracium gronovii,HIEGRO,1,1,,,,,,,,,,
8,B,IV,0,8.B.IV.0,2,9/15/23,9:42,10,Desmodium spp.,DESSPP,2,7,15,,,,,,,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Polypremum procumbens,POLPRO,3,3,2,3,,,,,,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Hypericum hypericoides,HYPHYP,3,8,4,1,,,,,,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Stylosanthes biflora,STYBIF,10,2,1,2,1,3,3,1,1,1,4,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Croptilon divaricatum,CRODIV,24,1,1,4,1,1,1,4,6,4,1,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Hypericum gentianoides,HYPGEN,1,4,,,,,,,,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Desmodium spp.,DESSPP,3,78,37,12,,,,,,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Chamaecrista spp.,CHASPP,8,5,3,3,5,6,2,6,5,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Lespedeza spp.,LESSPP,1,5,,,,,,,,,,
8,B,I,3,8.B.I.3,2,9/15/23,9:00,4,Pityopsis graminifolia,PITGRA,2,1,1,,,,,,,,,
8,B,II,0,8.B.II.0,2,9/15/23,9:15,9,Centrosema virginianum,CENVIR,3,1,2,3,,,,,,,,
8,B,II,0,8.B.II.0,2,9/15/23,9:15,9,Eupatorium spp.,EUPSPP,8,106,64,7,35,33,34,87,4,,,
8,B,II,0,8.B.II.0,2,9/15/23,9:15,9,Chamaecrista spp.,CHASPP,4,13,6,2,7,,,,,,,
8,B,II,0,8.B.II.0,2,9/15/23,9:15,9,Liatris spp.,LIASPP,7,11,3,12,28,7,7,3,,,,
8,B,II,0,8.B.II.0,2,9/15/23,9:15,9,Diodia teres,DIOTER,8,1,2,1,1,1,2,1,1,,,
8,B,II,0,8.B.II.0,2,9/15/23,9:15,9,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Eupatorium spp.,EUPSPP,4,39,63,32,23,,,,,,,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Erigeron canadensis,ERICAN,1,18,,,,,,,,,,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Hypericum gentianoides,HYPGEN,57,8,1,3,5,1,4,4,2,3,5,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Chamaecrista spp.,CHASPP,9,4,8,6,11,8,6,13,12,7,,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Pityopsis graminifolia,PITGRA,4,1,1,1,1,,,,,,,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Desmodium spp.,DESSPP,1,12,,,,,,,,,,
8,C,II,3,8.C.II.3,2,9/15/23,10:44,2,Stylosanthes biflora,STYBIF,1,1,,,,,,,,,,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Agalinis spp.,AGASPP,11,3,6,3,2,3,2,4,4,3,11,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Hypericum gentianoides,HYPGEN,17,16,6,10,5,5,12,14,4,6,6,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Chamaecrista spp.,CHASPP,9,2,2,6,22,19,9,3,10,8,,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Solidago spp.,SOLSPP,1,15,,,,,,,,,,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Desmodium spp.,DESSPP,2,4,7,,,,,,,,,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Pityopsis graminifolia,PITGRA,7,1,1,1,1,1,1,1,,,,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Hieracium gronovii,HIEGRO,1,5,,,,,,,,,,
8,C,IV,3,8.C.IV.3,2,9/15/23,10:56,11,Hypericum hypericoides,HYPHYP,1,3,,,,,,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Pityopsis graminifolia,PITGRA,6,1,1,1,1,1,1,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Liatris spp.,LIASPP,5,2,3,4,1,3,,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Solidago spp.,SOLSPP,1,58,,,,,,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Eupatorium spp.,EUPSPP,1,60,,,,,,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Desmodium spp.,DESSPP,6,4,11,3,18,8,43,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Chamaecrista spp.,CHASPP,2,7,2,,,,,,,,,
54S,C,I,0,54S.C.I.0,2,9/18/23,8:56,2,Hieracium gronovii,HIEGRO,1,2,,,,,,,,,,
54S,B,II,0,54S.B.II.0,2,9/18/23,9:12,6,Eupatorium spp.,EUPSPP,5,83,48,72,158,347,,,,,,
54S,B,II,0,54S.B.II.0,2,9/18/23,9:12,6,Chamaecrista spp.,CHASPP,1,1,,,,,,,,,,
54S,B,II,0,54S.B.II.0,2,9/18/23,9:12,6,Desmodium spp.,DESSPP,5,18,48,14,34,3,,,,,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Carphephorus bellidifolius,CARBEL,3,1,1,1,,,,,,,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Chrysopsis gossypina,CHRGOS,9,1,1,1,1,1,1,1,1,1,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Chamaecrista spp.,CHASPP,2,2,1,,,,,,,,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Eupatorium spp.,EUPSPP,20,31,69,44,18,137,44,66,46,73,14,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Desmodium spp.,DESSPP,2,39,66,,,,,,,,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Pityopsis graminifolia,PITGRA,3,1,1,2,,,,,,,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Hieracium gronovii,HIEGRO,3,3,1,2,,,,,,,,
54S,C,IV,0,54S.C.IV.0,2,9/18/23,8:31,1,Centrosema virginianum,CENVIR,1,1,,,,,,,,,,
54S,C,I,3,54S.C.I.3,2,9/18/23,8:48,3,Chamaecrista spp.,CHASPP,27,3,11,4,1,9,1,9,2,1,3,
54S,C,I,3,54S.C.I.3,2,9/18/23,8:48,3,Pityopsis graminifolia,PITGRA,10,1,2,1,1,1,1,2,1,1,1,
54S,C,I,3,54S.C.I.3,2,9/18/23,8:48,3,Chrysopsis gossypina,CHRGOS,14,1,1,1,1,1,1,1,1,1,1,
54S,C,I,3,54S.C.I.3,2,9/18/23,8:48,3,Desmodium spp.,DESSPP,6,59,46,35,11,9,77,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Desmodium spp.,DESSPP,3,9,9,27,,,,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Pityopsis graminifolia,PITGRA,4,1,2,4,4,,,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Chrysopsis gossypina,CHRGOS,5,2,1,3,1,2,,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Centrosema virginianum,CENVIR,3,1,1,1,,,,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Chamaecrista spp.,CHASPP,14,4,1,4,1,3,3,1,1,1,1,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Sericocarpus tortifolius,SERTOR,2,11,8,,,,,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Eupatorium spp.,EUPSPP,1,162,,,,,,,,,,
54S,B,I,0,54S.B.I.0,2,9/18/23,9:24,2,Liatris spp.,LIASPP,4,10,5,2,13,,,,,,,
54S,E,II,1,54S.E.II.1,2,9/18/23,11:20,11,Chamaecrista spp.,CHASPP,19,2,9,6,20,1,1,1,3,27,4,
54S,E,II,1,54S.E.II.1,2,9/18/23,11:20,11,Pityopsis graminifolia,PITGRA,30,1,1,1,1,1,2,4,1,1,2,
54S,E,II,1,54S.E.II.1,2,9/18/23,11:20,11,Hypericum gentianoides,HYPGEN,5,1,1,1,1,2,,,,,,
54S,E,II,1,54S.E.II.1,2,9/18/23,11:20,11,Chrysopsis gossypina,CHRGOS,10,1,1,1,1,1,1,1,1,1,1,
54S,E,II,1,54S.E.II.1,2,9/18/23,11:20,11,Desmodium spp.,DESSPP,1,9,,,,,,,,,,
54S,E,II,1,54S.E.II.1,2,9/18/23,11:20,11,Croptilon divaricatum,CRODIV,1,7,,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Sericocarpus tortifolius,SERTOR,25,3,18,25,21,4,14,15,7,9,3,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Agalinis spp.,AGASPP,2,5,32,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Solidago spp.,SOLSPP,1,50,,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Hypericum gentianoides,HYPGEN,13,5,5,5,2,6,3,8,6,9,5,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Hieracium gronovii,HIEGRO,2,5,2,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Desmodium spp.,DESSPP,17,15,16,10,27,54,14,16,13,9,13,
53S,E,III,2,53S.E.III.2RECRUIT,2,9/17/23,10:19,2,Chamaecrista spp.,CHASPP,7,9,7,9,15,11,3,53,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Sericocarpus tortifolius,SERTOR,30,5,3,3,11,6,4,11,27,7,9,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Commelina erecta,COMERE,1,1,,,,,,,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Chamaecrista spp.,CHASPP,2,4,3,,,,,,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Desmodium spp.,DESSPP,5,21,26,6,32,13,,,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Eupatorium spp.,EUPSPP,3,23,24,43,,,,,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Hieracium gronovii,HIEGRO,2,1,1,,,,,,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Hypericum gentianoides,HYPGEN,2,9,4,,,,,,,,,
53S,D,III,2,53S.D.III.2,2,9/17/23,10:38,4,Liatris spp.,LIASPP,2,2,10,,,,,,,,,
53S,D,III,1,53S.D.III.1,2,9/17/23,10:45,2,Hieracium gronovii,HIEGRO,1,3,,,,,,,,,,
53S,D,III,1,53S.D.III.1,2,9/17/23,10:45,2,Pityopsis graminifolia,PITGRA,6,1,1,1,2,1,1,,,,,
53S,D,III,1,53S.D.III.1,2,9/17/23,10:45,2,Hypericum gentianoides,HYPGEN,8,2,2,1,1,7,3,3,1,,,
53S,D,III,1,53S.D.III.1,2,9/17/23,10:45,2,Liatris spp.,LIASPP,2,2,2,,,,,,,,,
53S,D,III,1,53S.D.III.1,2,9/17/23,10:45,2,Chamaecrista spp.,CHASPP,2,2,3,,,,,,,,,
53S,D,III,1,53S.D.III.1,2,9/17/23,10:45,2,Desmodium spp.,DESSPP,1,8,,,,,,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Solidago spp.,SOLSPP,1,37,,,,,,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Chamaecrista spp.,CHASPP,45,8,2,7,3,5,3,11,12,6,5,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Sericocarpus tortifolius,SERTOR,49,3,21,40,10,14,17,7,12,42,7,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Hieracium gronovii,HIEGRO,2,3,3,,,,,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Carphephorus bellidifolius,CARBEL,2,4,3,,,,,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Hypericum gentianoides,HYPGEN,6,3,1,1,3,2,1,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Centrosema virginianum,CENVIR,1,2,,,,,,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Desmodium spp.,DESSPP,10,8,8,13,11,44,7,33,16,12,5,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Agalinis spp.,AGASPP,10,11,6,9,17,29,25,3,4,3,8,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Lespedeza spp.,LESSPP,5,18,22,40,28,35,,,,,,
53S,E,III,3,53S.E.III.3,2,9/17/23,9:42,2,Commelina erecta,COMERE,1,1,,,,,,,,,,
53S,C,II,3,53S.C.II.3,2,9/19/23,8:31,2,Lespedeza spp.,LESSPP,3,6,5,1,,,,,,,,
53S,C,II,3,53S.C.II.3,2,9/19/23,8:31,2,Eupatorium spp.,EUPSPP,2,46,107,,,,,,,,,
53S,C,II,3,53S.C.II.3,2,9/19/23,8:31,2,Desmodium spp.,DESSPP,3,9,24,33,,,,,,,,
53S,C,II,3,53S.C.II.3,2,9/19/23,8:31,2,Sericocarpus tortifolius,SERTOR,3,1,1,6,,,,,,,,
53S,C,II,3,53S.C.II.3,2,9/19/23,8:31,2,Chrysopsis gossypina,CHRGOS,2,1,1,,,,,,,,,
53S,C,II,3,53S.C.II.3,2,9/19/23,8:31,2,Pityopsis graminifolia,PITGRA,2,1,1,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Desmodium spp.,DESSPP,15,26,33,9,34,48,21,21,18,4,9,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Chamaecrista spp.,CHASPP,2,4,11,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Croptilon divaricatum,CRODIV,4,2,3,3,2,,,,,,,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Hypericum hypericoides,HYPHYP,1,13,,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Solidago spp.,SOLSPP,2,43,61,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Eupatorium spp.,EUPSPP,2,96,49,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,2,9/19/23,8:07,1,Erigeron canadensis,ERICAN,1,71,,,,,,,,,,
52,D,III,3,52.D.III.3,2,9/19/23,2:38,1,Desmodium spp.,DESSPP,12,3,2,85,49,88,38,13,48,6,6,
52,D,III,3,52.D.III.3,2,9/19/23,2:38,1,Sericocarpus tortifolius,SERTOR,5,43,3,38,9,50,,,,,,
52,D,III,3,52.D.III.3,2,9/19/23,2:38,1,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
52,D,III,3,52.D.III.3,2,9/19/23,2:38,1,Solidago spp.,SOLSPP,3,172,67,13,,,,,,,,
52,D,III,3,52.D.III.3,2,9/19/23,2:38,1,Eupatorium spp.,EUPSPP,1,180,,,,,,,,,,
52,D,III,3,52.D.III.3,2,9/19/23,2:38,1,Carphephorus bellidifolius,CARBEL,1,2,,,,,,,,,,
52,C,I,1,52.C.I.1,2,9/19/23,11:39,2,Pityopsis graminifolia,PITGRA,21,2,2,2,2,3,1,2,1,1,1,
52,C,I,1,52.C.I.1,2,9/19/23,11:39,2,Sericocarpus tortifolius,SERTOR,1,17,,,,,,,,,,
52,C,I,1,52.C.I.1,2,9/19/23,11:39,2,Hypericum gentianoides,HYPGEN,1,2,,,,,,,,,,
52,C,I,1,52.C.I.1,2,9/19/23,11:39,2,Carphephorus bellidifolius,CARBEL,1,3,,,,,,,,,,
52,C,II,0,52.C.II.0,2,9/19/23,11:58,2,Desmodium spp.,DESSPP,2,14,18,,,,,,,,,
52,C,II,0,52.C.II.0,2,9/19/23,11:58,2,Sericocarpus tortifolius,SERTOR,1,16,,,,,,,,,,
