block,patch,corner,distance,plant_ID,sampling_round,date,start_time,focal_count,floral_species,floral_code,number_individuals,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,notes
52,C,II,0,52.C.II.0,2,9/19/23,11:58,2,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
52,C,II,0,52.C.II.0,2,9/19/23,11:58,2,Solidago spp.,SOLSPP,2,21,28,,,,,,,,,
52,E,II,3,52.E.II.3RECRUIT,2,9/19/23,10:00,3,Hypericum gentianoides,HYPGEN,20,7,3,4,1,1,4,4,7,3,12,
52,E,II,3,52.E.II.3RECRUIT,2,9/19/23,10:00,3,Liatris spp.,LIASPP,42,7,27,51,14,11,1,4,67,17,8,
52,E,II,3,52.E.II.3RECRUIT,2,9/19/23,10:00,3,Sericocarpus tortifolius,SERTOR,15,21,16,3,11,5,13,26,14,9,10,
52,E,II,3,52.E.II.3RECRUIT,2,9/19/23,10:00,3,Solidago spp.,SOLSPP,1,62,,,,,,,,,,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Eupatorium spp.,EUPSPP,18,313,232,96,217,68,12,74,76,32,17,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Liatris spp.,LIASPP,3,19,17,16,,,,,,,,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Solidago spp.,SOLSPP,9,31,9,17,42,25,15,110,180,45,,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Desmodium spp.,DESSPP,2,7,22,,,,,,,,,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Sericocarpus tortifolius,SERTOR,1,20,,,,,,,,,,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Pityopsis graminifolia,PITGRA,13,1,1,3,2,2,1,1,1,3,1,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Lespedeza spp.,LESSPP,15,32,14,10,19,3,25,8,20,56,34,
52,C,III,3,52.C.III.3,2,9/19/23,10:59,4,Chrysopsis gossypina,CHRGOS,7,1,1,1,1,1,1,1,,,,
52,E,IV,3,52.E.IV.3,2,9/19/23,9:24,1,Sericocarpus tortifolius,SERTOR,63,43,25,2,12,20,25,5,6,25,9,
52,E,IV,3,52.E.IV.3,2,9/19/23,9:24,1,Liatris spp.,LIASPP,8,37,94,28,73,22,2,2,4,,,
52,E,IV,3,52.E.IV.3,2,9/19/23,9:24,1,Hypericum gentianoides,HYPGEN,1,3,,,,,,,,,,
52,E,III,2,52.E.III.2,2,9/19/23,9:45,2,Solidago spp.,SOLSPP,4,13,113,49,18,,,,,,,
52,E,III,2,52.E.III.2,2,9/19/23,9:45,2,Hypericum gentianoides,HYPGEN,3,4,2,6,,,,,,,,
52,E,III,2,52.E.III.2,2,9/19/23,9:45,2,Eupatorium spp.,EUPSPP,4,151,11,67,140,,,,,,,
52,E,III,2,52.E.III.2,2,9/19/23,9:45,2,Hieracium gronovii,HIEGRO,1,22,,,,,,,,,,
53N,E,III,1,53N.E.III.1,2,9/20/23,1:12,2,Desmodium spp.,DESSPP,12,1,2,5,9,3,5,5,8,9,2,
53N,E,III,1,53N.E.III.1,2,9/20/23,1:12,2,Hieracium gronovii,HIEGRO,1,4,,,,,,,,,,
53N,E,III,1,53N.E.III.1,2,9/20/23,1:12,2,Eupatorium spp.,EUPSPP,4,23,148,115,106,,,,,,,
53N,E,III,1,53N.E.III.1,2,9/20/23,1:12,2,Chamaecrista spp.,CHASPP,5,1,1,1,1,8,,,,,,
53N,E,III,1,53N.E.III.1,2,9/20/23,1:12,2,Hypericum hypericoides,HYPHYP,1,5,,,,,,,,,,
53N,D,II,1,53N.D.II.1,2,9/20/23,12:30,2,Croptilon divaricatum,CRODIV,144,3,1,1,1,1,2,1,1,4,1,
53N,D,II,1,53N.D.II.1,2,9/20/23,12:30,2,Desmodium spp.,DESSPP,4,13,4,5,11,,,,,,,
53N,D,II,1,53N.D.II.1,2,9/20/23,12:30,2,Eupatorium spp.,EUPSPP,4,61,67,88,76,,,,,,,
53N,D,II,1,53N.D.II.1,2,9/20/23,12:30,2,Hypericum gentianoides,HYPGEN,4,4,3,3,4,,,,,,,
53N,D,II,1,53N.D.II.1,2,9/20/23,12:30,2,Agalinis spp.,AGASPP,1,57,,,,,,,,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Carphephorus bellidifolius,CARBEL,5,6,5,3,2,2,,,,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Croptilon divaricatum,CRODIV,6,1,5,10,4,2,4,,,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Hypericum gentianoides,HYPGEN,3,20,3,3,,,,,,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Eupatorium spp.,EUPSPP,3,59,55,76,,,,,,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Desmodium spp.,DESSPP,3,3,11,4,,,,,,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Diodia teres,DIOTER,8,1,6,7,1,1,1,2,7,,,
53N,D,III,2,53N.D.III.2,2,9/20/23,11:49,8,Hypericum hypericoides,HYPHYP,1,3,,,,,,,,,,
53N,D,IV,3,53N.D.IV.3,2,9/20/23,11:59,1,Stylosanthes biflora,STYBIF,1,1,,,,,,,,,,
53N,D,IV,3,53N.D.IV.3,2,9/20/23,11:59,1,Croptilon divaricatum,CRODIV,9,3,1,1,1,2,1,1,1,1,,
53N,D,IV,3,53N.D.IV.3,2,9/20/23,11:59,1,Desmodium spp.,DESSPP,4,10,15,2,3,,,,,,,
53N,D,IV,3,53N.D.IV.3,2,9/20/23,11:59,1,Hypericum gentianoides,HYPGEN,2,4,5,,,,,,,,,
53N,C,I,3,53N.C.I.3,2,9/20/23,10:56,1,Carphephorus bellidifolius,CARBEL,2,1,1,,,,,,,,,
53N,C,I,3,53N.C.I.3,2,9/20/23,10:56,1,Sericocarpus tortifolius,SERTOR,42,1,4,19,3,4,4,3,3,1,10,
53N,C,I,3,53N.C.I.3,2,9/20/23,10:56,1,Hypericum gentianoides,HYPGEN,10,1,22,9,11,10,2,1,3,3,4,
53N,C,I,3,53N.C.I.3,2,9/20/23,10:56,1,Liatris spp.,LIASPP,2,4,7,,,,,,,,,
53N,C,I,3,53N.C.I.3,2,9/20/23,10:56,1,Solidago spp.,SOLSPP,1,10,,,,,,,,,,
53N,C,II,3,53N.C.II.3,2,9/20/23,11:15,4,Sericocarpus tortifolius,SERTOR,30,9,10,6,8,17,4,11,9,6,12,
53N,C,II,3,53N.C.II.3,2,9/20/23,11:15,4,Hypericum gentianoides,HYPGEN,2,1,2,,,,,,,,,
53N,C,II,3,53N.C.II.3,2,9/20/23,11:15,4,Stylisma spp.,STYSPP,4,1,1,1,4,,,,,,,
53N,C,II,3,53N.C.II.3,2,9/20/23,11:15,4,Carphephorus bellidifolius,CARBEL,2,2,1,,,,,,,,,
57,C,III,1,57.C.III.1,2,9/20/23,8:29,1,Agalinis spp.,AGASPP,6,23,5,3,1,1,19,,,,,
57,C,III,1,57.C.III.1,2,9/20/23,8:29,1,Desmodium spp.,DESSPP,13,11,4,5,16,17,2,11,10,12,47,
57,C,III,1,57.C.III.1,2,9/20/23,8:29,1,Eupatorium spp.,EUPSPP,8,249,220,112,283,271,7,66,16,,,
57,C,III,1,57.C.III.1,2,9/20/23,8:29,1,Chamaecrista spp.,CHASPP,2,3,2,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,3,9/21/23,2:27,4,Desmodium spp.,DESSPP,15,8,8,9,5,6,6,6,4,8,5,
53S,E,III,2,53S.E.III.2RECRUIT,3,9/21/23,2:27,4,Agalinis spp.,AGASPP,1,47,,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,3,9/21/23,2:27,4,Sericocarpus tortifolius,SERTOR,43,5,6,12,13,53,23,7,41,29,20,
53S,E,III,2,53S.E.III.2RECRUIT,3,9/21/23,2:27,4,Chrysopsis gossypina,CHRGOS,2,1,1,,,,,,,,,
53S,E,III,2,53S.E.III.2RECRUIT,3,9/21/23,2:27,4,Hieracium gronovii,HIEGRO,1,5,,,,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Desmodium spp.,DESSPP,2,3,5,,,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Carphephorus bellidifolius,CARBEL,4,2,5,4,4,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Solidago spp.,SOLSPP,4,27,39,17,49,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Chrysopsis gossypina,CHRGOS,10,1,1,1,2,1,1,1,1,1,1,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Agalinis spp.,AGASPP,10,11,5,17,3,9,6,6,4,12,11,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Sericocarpus tortifolius,SERTOR,25,6,2,9,13,11,20,58,31,19,12,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Eupatorium spp.,EUPSPP,4,30,7,59,36,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Chamaecrista spp.,CHASPP,2,3,4,,,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Liatris spp.,LIASPP,1,11,,,,,,,,,,
53S,E,III,3,53S.E.III.3,3,9/21/23,2:44,9,Lespedeza spp.,LESSPP,1,22,,,,,,,,,,
53S,D,III,1,53S.D.III.1,3,9/21/23,2:02,5,Pityopsis graminifolia,PITGRA,13,2,1,1,1,4,1,1,1,2,1,
53S,D,III,1,53S.D.III.1,3,9/21/23,2:02,5,Liatris spp.,LIASPP,7,3,1,1,1,4,2,2,,,,
53S,D,III,1,53S.D.III.1,3,9/21/23,2:02,5,Desmodium spp.,DESSPP,1,1,,,,,,,,,,
53S,D,III,1,53S.D.III.1,3,9/21/23,2:02,5,Hieracium gronovii,HIEGRO,1,1,,,,,,,,,,
53S,D,III,1,53S.D.III.1,3,9/21/23,2:02,5,Eupatorium spp.,EUPSPP,1,48,,,,,,,,,,
53S,D,III,2,53S.D.III.2,3,9/21/23,2:07,4,Sericocarpus tortifolius,SERTOR,26,4,1,7,3,10,6,9,4,19,1,
53S,D,III,2,53S.D.III.2,3,9/21/23,2:07,4,Desmodium spp.,DESSPP,2,19,6,,,,,,,,,
53S,D,III,2,53S.D.III.2,3,9/21/23,2:07,4,Pityopsis graminifolia,PITGRA,2,1,1,,,,,,,,,
53S,D,III,2,53S.D.III.2,3,9/21/23,2:07,4,Liatris spp.,LIASPP,3,3,8,7,,,,,,,,
53S,D,III,2,53S.D.III.2,3,9/21/23,2:07,4,Eupatorium spp.,EUPSPP,4,33,32,38,34,,,,,,,
53S,D,III,2,53S.D.III.2,3,9/21/23,2:07,4,Chrysopsis gossypina,CHRGOS,1,4,,,,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Desmodium spp.,DESSPP,1,5,,,,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Hypericum gentianoides,HYPGEN,1,3,,,,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Solidago spp.,SOLSPP,4,4,17,9,13,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Chrysopsis gossypina,CHRGOS,5,1,1,1,1,1,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Stylosanthes biflora,STYBIF,12,2,1,1,1,1,1,2,1,1,1,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Chamaecrista spp.,CHASPP,1,4,,,,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Liatris spp.,LIASPP,1,1,,,,,,,,,,
53S,C,IV,2,53S.C.IV.2,3,9/21/23,1:43,1,Diodia teres,DIOTER,1,1,,,,,,,,,,
53S,D,III,0,53S.D.III.0,3,9/21/23,1:56,2,Liatris spp.,LIASPP,3,3,7,12,,,,,,,,
53S,D,III,0,53S.D.III.0,3,9/21/23,1:56,2,Pityopsis graminifolia,PITGRA,9,1,2,1,1,1,1,2,1,1,,
53S,D,III,0,53S.D.III.0,3,9/21/23,1:56,2,Desmodium spp.,DESSPP,2,4,2,,,,,,,,,
53S,D,III,0,53S.D.III.0,3,9/21/23,1:56,2,Chamaecrista spp.,CHASPP,3,3,1,1,,,,,,,,
53S,D,III,0,53S.D.III.0,3,9/21/23,1:56,2,Sericocarpus tortifolius,SERTOR,2,12,3,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Desmodium spp.,DESSPP,13,2,6,23,3,7,11,13,3,7,5,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Hypericum gentianoides,HYPGEN,3,2,4,2,,,,,,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Croptilon divaricatum,CRODIV,8,1,1,1,4,1,2,7,1,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Diodia teres,DIOTER,10,2,1,1,1,2,1,1,1,1,1,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Erigeron canadensis,ERICAN,5,4,4,7,4,4,,,,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Hypericum hypericoides,HYPHYP,1,8,,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Solidago spp.,SOLSPP,2,64,81,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Chamaecrista spp.,CHASPP,2,10,2,,,,,,,,,
53S,B,IV,3,53S.B.IV.3,3,9/21/23,1:12,2,Eupatorium spp.,EUPSPP,2,86,45,,,,,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Chamaecrista spp.,CHASPP,1,2,,,,,,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Sericocarpus tortifolius,SERTOR,6,3,3,4,4,3,2,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Chrysopsis gossypina,CHRGOS,5,1,1,1,1,1,,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Hieracium gronovii,HIEGRO,1,1,,,,,,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Pityopsis graminifolia,PITGRA,2,1,1,,,,,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Lespedeza spp.,LESSPP,1,2,,,,,,,,,,
53S,C,II,3,53S.C.II.3,3,9/21/23,1:34,3,Desmodium spp.,DESSPP,1,2,,,,,,,,,,
10,C,I,1,10.C.I.1,3,9/21/23,9:40,12,Stylisma spp.,STYSPP,1,1,,,,,,,,,,
10,C,I,1,10.C.I.1,3,9/21/23,9:40,12,Hypericum gentianoides,HYPGEN,51,1,5,2,1,1,2,2,4,3,1,
10,C,I,1,10.C.I.1,3,9/21/23,9:40,12,Carphephorus bellidifolius,CARBEL,4,5,7,13,1,,,,,,,
10,C,I,1,10.C.I.1,3,9/21/23,9:40,12,Chrysopsis gossypina,CHRGOS,11,3,1,1,1,1,1,2,1,1,1,
10,C,I,1,10.C.I.1,3,9/21/23,9:40,12,Pityopsis graminifolia,PITGRA,7,3,1,3,1,1,2,1,,,,
10,C,I,1,10.C.I.1,3,9/21/23,9:40,12,Hieracium gronovii,HIEGRO,1,4,,,,,,,,,,
10,B,I,0,10.B.I.0,3,9/21/23,9:24,6,Solidago spp.,SOLSPP,1,8,,,,,,,,,,
10,B,I,0,10.B.I.0,3,9/21/23,9:24,6,Hypericum gentianoides,HYPGEN,2,2,3,,,,,,,,,
10,B,II,3,10.B.II.3,3,9/21/23,9:09,11,Hypericum gentianoides,HYPGEN,18,1,2,1,4,2,4,10,4,4,7,
10,B,II,3,10.B.II.3,3,9/21/23,9:09,11,Chamaecrista spp.,CHASPP,2,2,2,,,,,,,,,
10,B,II,3,10.B.II.3,3,9/21/23,9:09,11,Desmodium spp.,DESSPP,1,74,,,,,,,,,,
10,B,II,3,10.B.II.3,3,9/21/23,9:09,11,Pityopsis graminifolia,PITGRA,5,1,1,1,1,1,,,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Desmodium spp.,DESSPP,2,2,9,,,,,,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Hypericum gentianoides,HYPGEN,19,6,1,4,5,3,3,5,1,1,3,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Centrosema virginianum,CENVIR,2,1,1,,,,,,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Pityopsis graminifolia,PITGRA,7,1,1,1,1,1,1,1,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Chamaecrista spp.,CHASPP,1,4,,,,,,,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Carphephorus bellidifolius,CARBEL,1,4,,,,,,,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Chrysopsis gossypina,CHRGOS,2,1,1,,,,,,,,,
10,B,I,2,10.B.I.2,3,9/21/23,9:16,17,Hypericum hypericoides,HYPHYP,1,5,,,,,,,,,,
10,D,I,3,10.D.I.3,3,9/21/23,8:44,13,Chamaecrista spp.,CHASPP,17,7,12,5,2,3,4,3,14,2,2,
10,D,I,3,10.D.I.3,3,9/21/23,8:44,13,Stylosanthes biflora,STYBIF,3,1,1,1,,,,,,,,
10,D,I,3,10.D.I.3,3,9/21/23,8:44,13,Pityopsis graminifolia,PITGRA,4,1,1,2,2,,,,,,,
10,D,I,3,10.D.I.3,3,9/21/23,8:44,13,Liatris spp.,LIASPP,2,3,3,,,,,,,,,
10,D,I,3,10.D.I.3,3,9/21/23,8:44,13,Hypericum gentianoides,HYPGEN,2,1,1,,,,,,,,,
10,B,II,0,10.B.II.0,3,9/21/23,9:03,8,Hypericum gentianoides,HYPGEN,8,3,2,2,1,3,2,3,2,,,
10,B,II,0,10.B.II.0,3,9/21/23,9:03,8,Eriogonum tomentosum,ERITOM,3,1,12,13,,,,,,,,
10,B,II,0,10.B.II.0,3,9/21/23,9:03,8,Hypericum hypericoides,HYPHYP,1,1,,,,,,,,,,
10,D,IV,1,10.D.IV.1,3,9/21/23,8:22,6,Chamaecrista spp.,CHASPP,1,5,,,,,,,,,,
10,D,IV,1,10.D.IV.1,3,9/21/23,8:22,6,Liatris spp.,LIASPP,2,5,4,,,,,,,,,
10,D,IV,1,10.D.IV.1,3,9/21/23,8:22,6,Carphephorus bellidifolius,CARBEL,9,1,3,3,1,7,3,4,6,7,,
10,D,IV,1,10.D.IV.1,3,9/21/23,8:22,6,Pityopsis graminifolia,PITGRA,5,1,1,1,1,1,,,,,,
10,D,IV,1,10.D.IV.1,3,9/21/23,8:22,6,Hypericum gentianoides,HYPGEN,1,1,,,,,,,,,,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Chamaecrista spp.,CHASPP,16,5,26,21,12,5,7,4,5,5,1,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Commelina erecta,COMERE,3,3,1,1,,,,,,,,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Hypericum gentianoides,HYPGEN,2,1,1,,,,,,,,,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Pityopsis graminifolia,PITGRA,6,1,1,1,1,1,3,,,,,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Liatris spp.,LIASPP,4,1,3,2,3,,,,,,,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Eriogonum tomentosum,ERITOM,5,20,34,15,70,31,,,,,,
10,D,I,2,10.D.I.2,3,9/21/23,8:34,2,Carphephorus bellidifolius,CARBEL,1,5,,,,,,,,,,
10,B,III,0,10.B.III.0,3,9/21/23,3:06,5,Liatris spp.,LIASPP,1,4,,,,,,,,,,
10,B,III,0,10.B.III.0,3,9/21/23,3:06,5,Chamaecrista spp.,CHASPP,5,2,1,1,3,1,4,,,,,
10,B,III,0,10.B.III.0,3,9/21/23,3:06,5,Diodia teres,DIOTER,1,1,,,,,,,,,,
10,B,III,0,10.B.III.0,3,9/21/23,3:06,5,Chrysopsis gossypina,CHRGOS,1,1,,,,,,,,,,
10,B,III,2,10.B.III.2,3,9/21/23,3:10,8,Desmodium spp.,DESSPP,3,2,2,6,,,,,,,,
10,B,III,2,10.B.III.2,3,9/21/23,3:10,8,Centrosema virginianum,CENVIR,1,3,,,,,,,,,,
10,B,III,2,10.B.III.2,3,9/21/23,3:10,8,Liatris spp.,LIASPP,15,2,2,4,1,2,3,6,5,2,1,
10,B,III,2,10.B.III.2,3,9/21/23,3:10,8,Chamaecrista spp.,CHASPP,3,5,3,2,,,,,,,,
10,B,III,2,10.B.III.2,3,9/21/23,3:10,8,Chrysopsis gossypina,CHRGOS,1,1,,,,,,,,,,
10,B,III,2,10.B.III.2,3,9/21/23,3:10,8,Pityopsis graminifolia,PITGRA,2,1,1,,,,,,,,,
10,E,IV,1,10.E.IV.1,3,9/21/23,2:36,11,Chamaecrista spp.,CHASPP,4,6,1,11,2,,,,,,,
10,E,IV,1,10.E.IV.1,3,9/21/23,2:36,11,Pityopsis graminifolia,PITGRA,5,1,1,1,2,1,,,,,,
10,E,IV,1,10.E.IV.1,3,9/21/23,2:36,11,Centrosema virginianum,CENVIR,1,1,,,,,,,,,,
10,E,IV,1,10.E.IV.1,3,9/21/23,2:36,11,Desmodium spp.,DESSPP,1,1,,,,,,,,,,
10,E,III,0,10.E.III.0,3,9/21/23,2:45,57,Chamaecrista spp.,CHASPP,9,1,6,4,7,4,9,3,9,3,,
10,E,III,0,10.E.III.0,3,9/21/23,2:45,57,Stylosanthes biflora,STYBIF,2,1,1,,,,,,,,,
10,E,III,0,10.E.III.0,3,9/21/23,2:45,57,Desmodium spp.,DESSPP,1,1,,,,,,,,,,
10,E,III,0,10.E.III.0,3,9/21/23,2:45,57,Pityopsis graminifolia,PITGRA,1,1,,,,,,,,,,
8,C,II,3,8.C.II.3,3,9/23/23,1:40,3,Eupatorium spp.,EUPSPP,5,55,87,53,27,60,,,,,,
8,C,II,3,8.C.II.3,3,9/23/23,1:40,3,Pityopsis graminifolia,PITGRA,5,1,1,1,2,1,,,,,,
8,C,II,3,8.C.II.3,3,9/23/23,1:40,3,Lespedeza spp.,LESSPP,1,3,,,,,,,,,,
8,C,II,3,8.C.II.3,3,9/23/23,1:40,3,Desmodium spp.,DESSPP,4,50,68,18,11,,,,,,,
8,C,IV,3,8.C.IV.3,3,9/23/23,9:28,18,Carphephorus bellidifolius,CARBEL,2,1,2,,,,,,,,,
8,C,IV,3,8.C.IV.3,3,9/23/23,9:28,18,Agalinis spp.,AGASPP,12,3,1,2,5,7,2,3,2,1,2,
8,C,IV,3,8.C.IV.3,3,9/23/23,9:28,18,Solidago spp.,SOLSPP,54,36,45,36,38,16,85,30,35,18,65,
8,B,I,3,8.B.I.3,3,9/23/23,8:58,4,Solidago spp.,SOLSPP,10,29,42,109,7,20,14,52,6,40,18,
8,B,I,3,8.B.I.3,3,9/23/23,8:58,4,Lespedeza spp.,LESSPP,1,10,,,,,,,,,,
8,B,I,3,8.B.I.3,3,9/23/23,8:58,4,Desmodium spp.,DESSPP,2,10,15,,,,,,,,,
8,B,I,3,8.B.I.3,3,9/23/23,8:58,4,Croptilon divaricatum,CRODIV,14,6,1,2,3,3,3,1,1,2,3,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Eupatorium spp.,EUPSPP,5,148,36,54,4,11,,,,,,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Chamaecrista spp.,CHASPP,1,16,,,,,,,,,,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Solidago spp.,SOLSPP,9,20,54,27,9,26,19,22,13,8,,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Centrosema virginianum,CENVIR,1,1,,,,,,,,,,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Pityopsis graminifolia,PITGRA,1,2,,,,,,,,,,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Liatris spp.,LIASPP,3,21,2,4,,,,,,,,
8,B,II,0,8.B.II.0,3,9/23/23,8:37,5,Carphephorus bellidifolius,CARBEL,1,2,,,,,,,,,,
8,B,II,1,8.B.II.1,3,9/23/23,8:48,14,Solidago spp.,SOLSPP,16,8,19,23,9,10,14,16,6,62,10,
8,B,II,1,8.B.II.1,3,9/23/23,8:48,14,Carphephorus bellidifolius,CARBEL,2,23,1,,,,,,,,,
8,B,II,1,8.B.II.1,3,9/23/23,8:48,14,Eupatorium spp.,EUPSPP,1,58,,,,,,,,,,
8,B,II,1,8.B.II.1,3,9/23/23,8:48,14,Chamaecrista spp.,CHASPP,1,1,,,,,,,,,,
8,B,II,1,8.B.II.1,3,9/23/23,8:48,14,Desmodium spp.,DESSPP,1,5,,,,,,,,,,
